CM3,Profitable
-13.991843841331978,False
-36.084000209056015,False
-41.88738677356037,False
-0.24663851069597342,False
-3.106744682512428,False
1.0604139178312266,True
-38.943562944539096,False
-40.74839351333012,False
-26.788130729376746,False
1.4705699786500226,True
14.245342990028108,True
-13.149618120364561,False
-18.125301497393856,False
-38.797506552210834,False
-20.049966055026566,False
-4.417281128289851,False
-41.2544868340826,False
-23.903609295406767,False
-36.076609829961804,False
-28.618576948604016,False
1.371103858949212,True
-24.76044302451915,False
-19.741337370815323,False
-9.7325217736397,False
-22.951415072289333,False
-28.52348068582015,False
-25.888932265785876,False
-32.08870352177676,False
-24.710422260703215,False
-23.56543218187634,False
-19.776584686748365,False
-11.551066140716785,False
-19.380933151668902,False
-13.944011860424972,False
-14.524885473915358,False
-31.395779127784202,False
-33.557164184268764,False
-37.806272809598426,False
-12.297399797639386,False
-22.33359831838675,False
-12.146521116996901,False
0.10644436519244138,True
-17.535982094772937,False
-34.247771999108515,False
-19.275974391234513,False
-4.934380923611101,False
-19.23799263322795,False
-36.94764216733242,False
-12.414572976052707,False
3.688730590091545,True
-10.97240440222351,False
-22.042533558403832,False
-42.92481381629635,False
6.478845017862749,True
-32.64437072166743,False
-4.341545961515507,False
-31.874495052523777,False
-5.0757546279060115,False
-49.10627226639076,False
-44.301114734487825,False
-22.726476777027422,False
-13.655645199121,False
10.979248116236903,True
-5.784970613617606,False
-47.31012980447667,False
-12.902562360545822,False
-8.366945354913046,False
-17.11480209853473,False
-23.589673321810416,False
-36.04466681778251,False
-3.608722496358265,False
-19.18153966554762,False
-18.47497975485141,False
-5.876277008949099,False
0.4686865251863104,True
-35.730417527097394,False
-8.265868138562912,False
-47.99477377509122,False
-26.6128654534703,False
-12.925541017506593,False
-31.88602179693138,False
-53.421415121581404,False
-20.56962862231307,False
-19.681517476586297,False
-19.973123988906167,False
5.649638479910415,True
-7.879970435951343,False
-29.604089829085385,False
-9.396786826246537,False
-18.404296176601704,False
0.3592262843221974,True
-63.13344103459484,False
-13.681365159717007,False
-39.92754190565796,False
-2.0968126481276386,False
-4.081241175418249,False
-5.8126698108133645,False
-11.906166566243403,False
-9.767932024264088,False
-12.503824791218829,False
-9.412215552121086,False
-24.005452745066012,False
-29.208896751595134,False
-23.550653405005846,False
-30.753595152353704,False
-0.7072466855075703,False
-41.81197774564206,False
-13.44974251157651,False
-16.490604760263437,False
20.468005121474132,True
22.407468013946048,True
-19.745307109535513,False
-31.984603806356624,False
-15.835902662417812,False
-58.437507402913205,False
-19.368864814059947,False
2.005048683141702,True
-12.797609022760717,False
-55.057365508553374,False
4.784788056889553,True
-3.6335427193820706,False
-23.282171308685534,False
-7.194341684299989,False
-6.205422885204172,False
-42.254591143742104,False
6.798177646904183,True
-26.015003322191404,False
-12.43885332841677,False
-35.7211733795517,False
-23.340164020341184,False
-0.06603198623375306,False
-4.42258492994268,False
-28.453983398122787,False
-60.25348110243231,False
-32.35177693410561,False
-16.671041911419664,False
-19.474422072120547,False
-29.86827705188226,False
0.2434836866203014,True
13.615456348373467,True
-30.222149582549065,False
-36.0471983714495,False
-9.626701242405236,False
-27.531980315562205,False
-30.75489430907995,False
-35.24978436719212,False
-25.427000503238098,False
-27.667712634300948,False
-11.515231582115078,False
-8.95859718911953,False
-12.470489088489217,False
-25.57783384371897,False
-15.293638218798883,False
-18.624166064135117,False
-13.642368613276393,False
-6.554766104552499,False
8.488713254082707,True
1.6253542030438162,True
-15.474115631626354,False
8.275967182148197,True
-15.107881423677984,False
-52.444970591409735,False
-20.095711171850866,False
-24.195814335566663,False
-13.486695125433513,False
-18.514213772700458,False
-0.09270340226755636,False
1.4770670486121809,True
-12.597873346931781,False
-20.302490191562555,False
-5.841227088686331,False
-44.0200306145244,False
-17.096348205234612,False
-10.058463837407423,False
-18.731070798964243,False
-23.907762880397915,False
-18.33937506687811,False
-47.49679739587204,False
-27.579347673726744,False
-9.695843986163776,False
-34.25855167990126,False
1.6473318357111602,True
-43.0771320081112,False
6.394561067392523,True
-19.955415417276974,False
31.429087001634834,True
-27.206428681630385,False
-25.01748881776805,False
-3.660457431490549,False
-19.98681734847136,False
-21.068418373911715,False
-27.898958825692386,False
-25.95281404064903,False
-22.14334206915757,False
-7.808496883340098,False
1.4080053739370157,True
-9.359560980818372,False
-12.891426845744235,False
-30.72652150362076,False
15.482564295771478,True
-29.38754585791739,False
2.466896478093478,True
-15.10040393862932,False
7.721446635125904,True
-28.338386945621615,False
-34.16517773576391,False
2.2456184843580544,True
-5.3865263022496706,False
-9.869316764139121,False
1.303139787317626,True
-4.445414584000279,False
-11.521199800996577,False
-19.240599093852165,False
-37.452164528281294,False
-17.36017689205942,False
-18.359855925682545,False
-28.08372645340946,False
13.07904774696248,True
-51.004382912734435,False
-40.719377190427096,False
-15.14290884921743,False
-23.556745991310606,False
-4.292422965793328,False
-23.040733103408893,False
-34.1529530037971,False
21.77119225737277,True
0.5002961583750931,True
12.122675993209299,True
-12.848206223663343,False
-51.978037907716995,False
-18.66648540292389,False
-27.355604982730455,False
-16.481599477621394,False
-7.196485062800136,False
-37.6967635132243,False
-19.170889479899657,False
-3.66291538543933,False
-41.7951715481985,False
-16.312959034942203,False
-36.893680276220856,False
-40.085174061573156,False
-19.009667041873595,False
1.3250625397958302,True
-33.775237579135954,False
-0.19024866199896806,False
-7.959717166638825,False
-8.630578607100944,False
-20.2709651469655,False
1.4207917072511371,True
-23.077228665507327,False
10.661239633953198,True
-14.897970088804417,False
-0.6174612131595723,False
-26.21597917515856,False
-17.0903336033453,False
-39.3732901947951,False
-0.3444858250560472,False
-21.388359213803838,False
-24.794803123663947,False
-13.031065054460093,False
-28.202299728848814,False
-1.4046593681682396,False
-21.735349346539586,False
-40.886280569398785,False
-9.914808075449159,False
-27.02779300975769,False
13.104536623416529,True
-4.654362364447536,False
-61.28093509066154,False
-17.85127868005092,False
-6.769483103279629,False
-11.546288637163272,False
-27.82560131502269,False
-3.9967454526807593,False
-14.536181572908848,False
-43.70352342842578,False
-30.694771320423705,False
2.74435566029398,True
-26.00411920611073,False
-10.675758737316443,False
-31.194744324765004,False
-49.08940713561928,False
-22.26432355195542,False
-23.945107196016615,False
-1.1960058284209403,False
-35.93341974453694,False
-22.848042437118195,False
-17.413195947270736,False
-23.757581240675073,False
-12.618331821803984,False
-22.026451591728225,False
-7.045592865926952,False
-28.409805231465167,False
-12.757733877632248,False
2.350718118670386,True
-52.75622954317906,False
-37.95513516291996,False
-9.922560034017927,False
-16.215198596270575,False
-13.254989385530912,False
-32.139519308463896,False
-11.730311967390936,False
-24.50485964377912,False
5.64494588922215,True
-7.896100611468636,False
-3.870462997261818,False
-60.93786328123139,False
-7.2252722154683084,False
7.872396993908726,True
-18.052638185132533,False
-22.6150423578396,False
-11.187880587343194,False
-33.625078447721286,False
0.37196768558248294,True
-25.541222841706617,False
-7.839957046268296,False
1.3790480812962542,True
-29.175689830505547,False
-28.449240214984997,False
9.72924201575361,True
-20.538628753991603,False
-14.391539205523738,False
-33.82885064272071,False
-6.2109390206849255,False
-24.703504367139775,False
6.101840938516004,True
-52.44461851321748,False
-29.297020646801705,False
-25.643897980831454,False
-7.8758059720442155,False
4.20973573359899,True
0.9288272265478881,True
3.1785576449153865,True
-42.8153632919569,False
-15.153043545092025,False
-12.091851046464871,False
-16.191286828028144,False
0.597104614276116,True
-21.85752661462199,False
2.8898238418249527,True
-36.48143443604117,False
-2.9318311367321996,False
-17.052384380380555,False
2.7737064599767933,True
-29.9152295716869,False
3.580259691991369,True
-12.00391568877814,False
-21.427534228741354,False
-19.10369300989505,False
-6.6084439495028455,False
2.693581158807202,True
-3.8855221804123445,False
-30.00001884344107,False
-10.499717812705637,False
-22.157676173149692,False
-25.40996399815359,False
-8.335125874213578,False
-5.113106727439366,False
-15.779706817306785,False
-27.154865130388053,False
3.6257863722296833,True
-26.131587019485195,False
-36.690606868364526,False
-33.017717245089756,False
-28.954725912515812,False
-24.01837125975019,False
-29.19696527563612,False
-17.54197124011345,False
-23.80926155927176,False
-13.723519300141056,False
-0.29333719661101654,False
11.929296013262334,True
-61.612766488974174,False
-21.53746306407976,False
-9.692641409285244,False
-27.363816127917513,False
1.5798192873907801,True
-31.65424799971094,False
12.08931803210045,True
-30.76628539748593,False
-15.490850550634796,False
-24.33894478505988,False
14.89885379934459,True
-3.7081748656249225,False
-52.48713891814464,False
-33.74835148982218,False
-16.992704465561456,False
-9.382372807986734,False
-31.883039216206335,False
15.405176536641711,True
-34.64107396783382,False
-26.169261250959998,False
-6.88591880923331,False
-12.889462469727189,False
-16.3296934362055,False
-22.9664309822169,False
-22.701226664121904,False
-17.37775615982006,False
-0.07485352085554098,False
-6.489823819548704,False
-22.441993960827354,False
-17.746692595353988,False
-10.66445711953914,False
-23.699164651644196,False
-14.675383234746612,False
-35.43053838417741,False
-18.82118955294671,False
-49.84749058595881,False
-21.412190593814756,False
-5.853969902610466,False
5.564484818038991,True
-12.551606621498156,False
-1.22503233926086,False
-3.476005767595314,False
-29.389433983901235,False
-31.482887222310417,False
-19.213598055623393,False
7.3267695102423325,True
11.393270294710959,True
-5.97943119820393,False
-59.27059089718695,False
-31.717641903644548,False
-23.97452282325112,False
-31.92119055649289,False
-14.572143579594023,False
-15.366875005157873,False
-16.727558361583764,False
-39.571309051077996,False
-9.297417370132749,False
-17.62979411456825,False
-43.58205922416751,False
-5.402944793247503,False
-8.103620734655212,False
3.556468254403388,True
-46.584384389766164,False
-8.893561602451605,False
-14.562993571112983,False
-8.590944659308597,False
-37.0323386121906,False
-11.91950571041328,False
-26.35009419786939,False
-24.088709091179215,False
-29.167302087738094,False
-15.53531598222117,False
-8.007860904799237,False
-27.691291918009394,False
-37.62631149702322,False
-26.04742341897775,False
-25.057288198345745,False
-13.73878002735513,False
-21.999832909415012,False
-10.28752961778141,False
-27.187839766976197,False
-8.53871733439762,False
-25.81387831183444,False
-20.72625119622843,False
-43.468117544665034,False
-22.359925812315872,False
-22.177385918935464,False
-16.038010874084634,False
-34.86595567024619,False
-32.76053100786555,False
-16.356933973065594,False
3.0456540831799366,True
-3.2489673554592784,False
-31.239987130408828,False
-32.44061792655185,False
-55.85603824813771,False
-21.29214263018371,False
0.43405281405645013,True
-4.171713412386463,False
-41.113830652535206,False
-44.16653519631406,False
3.2257211956975347,True
-21.190276421229967,False
-53.54463935152759,False
-15.42216309411667,False
-8.409487926283813,False
-11.486729467246612,False
-30.86230259848672,False
-29.014522472309693,False
-67.26888679171662,False
8.36822225111677,True
-0.2432148270051826,False
-20.65657951247045,False
-21.68122887388873,False
-0.8975119154999405,False
-12.904439935754347,False
-13.510291651171269,False
-28.19896672737989,False
-28.32664987107196,False
1.9637960800317416,True
-14.978747225755534,False
6.310828957131999,True
-22.62883301673926,False
-21.53528015200959,False
29.916985196015418,True
-23.402360534264197,False
-27.59990502014447,False
-31.582569446291973,False
-17.841890507475476,False
-9.366159371200265,False
-47.19878881575568,False
-28.050010213168537,False
-53.13594736414252,False
-27.520386812067684,False
-0.49688125350074763,False
-29.70447774787073,False
-11.241764901884963,False
-5.032934831192026,False
-16.757662421546744,False
-22.577506190009608,False
-8.74100953639314,False
-29.055769278312912,False
-0.6724361246151176,False
-47.63590850554584,False
-29.823675549582276,False
-1.7594570917185735,False
-13.867450596890837,False
11.62399589783751,True
-22.891692275889834,False
-31.645253216611906,False
-24.89809339158193,False
-9.33708096415107,False
8.956978092474326,True
-39.807764167081075,False
-13.951971853009326,False
-36.561103575724836,False
-28.013028492635,False
-25.393088135632787,False
-5.214036160741422,False
-29.86673028015896,False
-34.424598302529546,False
-19.20510487086876,False
-6.221393789416815,False
-21.753225115399193,False
-4.773138969226306,False
-17.423554505100622,False
-51.078186603081,False
2.6550092047728846,True
-15.596147026653469,False
-19.252000226001293,False
-26.16805510917365,False
-8.742970550194045,False
-28.615164739839834,False
-39.77443554869211,False
-13.711377339796542,False
-4.1461175292285155,False
-18.046683790269228,False
-58.967166019473964,False
-13.848919215054917,False
-27.464735497316,False
-20.21437720838641,False
4.950201124104932,True
-9.405149901105368,False
-48.814517504596004,False
-6.6684933889758184,False
6.498949581276541,True
-44.86761653591929,False
2.468104799968742,True
-42.546530391127746,False
-10.074251514718753,False
-21.691221039835384,False
-8.964674272121634,False
-27.835006997886417,False
-3.1496185004843085,False
-28.598234669516287,False
3.554563185211599,True
-32.98883662868127,False
-18.088877885504978,False
-13.439993989219985,False
-18.761774145756362,False
-50.741347271464235,False
-47.022798644443895,False
-15.067667528467535,False
-24.086490438688443,False
-33.00285530931221,False
-24.037506478102813,False
15.72367327466533,True
-42.73994280412305,False
-45.79460087172287,False
-9.781560609349732,False
-21.19955676948054,False
-14.274942929738064,False
-16.987189367474986,False
-30.64906497454649,False
-27.044072266181413,False
-13.837168305711891,False
-21.839516360170602,False
-3.4641708565912666,False
-25.126243818136153,False
-35.56513024570667,False
-6.4167832066663095,False
7.838750280555324,True
-18.029686538560703,False
8.763368318230214,True
-22.965344018231804,False
-20.20302237254218,False
16.030818155845857,True
-3.9685195573305307,False
-7.698157046069724,False
-34.99573051777347,False
-8.038767821237201,False
-22.072018266824,False
-21.6388735803335,False
-24.660190904291333,False
-24.690544419323764,False
-26.750697005804035,False
-34.076560019906935,False
-14.026643076018761,False
-44.24730020676222,False
-32.20587086055977,False
-24.926215465687996,False
-26.44317539991246,False
-6.172402411709637,False
-27.395900765443297,False
-6.134396962162246,False
-21.618042821368135,False
-1.312678529918287,False
-19.18896304730799,False
-11.907902336701241,False
-24.917072834244184,False
-3.2153887003484805,False
-27.176269685001117,False
-14.248116161789078,False
-30.305817721409845,False
-21.408943952811487,False
-19.891162301133587,False
-53.403909277652005,False
-48.62261524647981,False
-25.097908148299233,False
11.370399327881788,True
-28.262732884482485,False
7.877002680401322,True
-6.063223559918935,False
-2.074856273637721,False
-19.183600121855246,False
-11.050779380130493,False
-16.89977237551096,False
-30.8264861320068,False
-26.30712763007361,False
-29.895886368258164,False
-12.945569840844403,False
-20.449604781604556,False
-9.507610543425269,False
-51.34361878421901,False
16.81715611665204,True
-3.661002924750548,False
8.33667092587418,True
-28.855045527750676,False
-3.6423910204091783,False
-19.677553834529437,False
-19.82629851607909,False
-16.45602309952165,False
-41.009175646134906,False
-20.784747966180554,False
-35.86490810476439,False
-13.041980070268256,False
-11.105092421015925,False
-15.28828633714177,False
-42.35786521493535,False
-22.05678148342956,False
-12.260184370851732,False
-22.932554698201816,False
-9.142788066670228,False
-32.749703010777,False
-1.5949811982895454,False
-8.592800161297507,False
-2.4047978128942553,False
-31.90062601038315,False
-29.64525044948509,False
14.176949152532323,True
-9.229015780891892,False
-39.33987764408391,False
-30.26228288796286,False
-9.848387018021874,False
-15.820798705497008,False
-4.960095392447801,False
-65.91199632429039,False
2.482841436044424,True
11.005696144063052,True
-13.557586031723222,False
-29.229044314553395,False
-32.69886997369167,False
-35.23438579705008,False
-22.087213510897666,False
-34.6124941094546,False
-36.31755252627502,False
-17.41001549213482,False
11.931322373633463,True
-32.498091984067614,False
-3.9272453865768355,False
-19.586865832665673,False
-45.32983375756233,False
-12.401013480810462,False
-18.485356238280474,False
-43.13562564615367,False
-56.23450300658412,False
-24.105496633525078,False
-26.697841861317492,False
-22.86414787150274,False
6.883320192535837,True
3.483845814193259,True
-31.36184176015998,False
-49.80890562728878,False
-8.95375913098719,False
6.322105282353931,True
-24.33047579435981,False
-38.238544393379556,False
-11.442743057378017,False
-32.16106372028189,False
-21.512385870238326,False
-12.60063394369325,False
4.090856063795503,True
2.047910819496714,True
-5.277597987846747,False
-18.744470580404137,False
-48.55574803498406,False
-22.023227701268357,False
-29.727481096716925,False
-5.459015078854957,False
-22.620798356185098,False
-37.304582085990404,False
-2.6869245434809947,False
2.780803932687199,True
-24.29683805542033,False
-12.954431972994882,False
9.457088887812173,True
-23.283961261826867,False
-21.005371866923273,False
-16.357669776208766,False
-32.55131267311076,False
-1.157594643528295,False
6.248645486527689,True
-32.86467007298915,False
-6.917370647486514,False
-31.035759935023023,False
22.428332155085982,True
-28.088706149405937,False
-36.26186733452896,False
-12.778211481270667,False
-44.19119819010327,False
15.526333999545415,True
-5.957710664909978,False
-19.92985935173963,False
-8.312075261379658,False
-41.120041336505984,False
-23.15648528049855,False
-20.401973380479212,False
13.156010851917017,True
-30.820775189858026,False
-16.526904522660473,False
10.967207736644347,True
-29.129592499610617,False
-18.618770435167484,False
-9.118131364204523,False
11.364027938220968,True
-29.028371643893138,False
10.285112825243264,True
7.762518758518329,True
-21.70198326014316,False
-50.92601094782008,False
-25.256185127808397,False
-16.864376969912215,False
19.819467493925618,True
-25.030972236832998,False
1.012519798527542,True
-0.2863244590393812,False
-66.42069569216893,False
-20.63473538698463,False
-8.966520040091229,False
-7.162109053745063,False
-17.75295542559538,False
-12.866383395476266,False
-17.736436044627293,False
-1.7557332451028884,False
-7.828428608879218,False
-11.468551769446798,False
-1.2239724145443738,False
3.110932335693345,True
16.023752411619665,True
-18.224812750557874,False
8.90666627590684,True
-29.166492234083684,False
-3.0230243191446817,False
-16.518661044337318,False
-6.624581645348464,False
2.293534689496145,True
-54.239741158173494,False
-23.232691813297144,False
0.6529635197058354,True
-20.904385812666916,False
-16.978399767602223,False
-2.0183599824845757,False
-21.891005536123075,False
-29.616936699137856,False
-24.4147837170619,False
12.453908089588218,True
-41.93013581026662,False
0.933443157827444,True
9.348249673623727,True
-15.222853022749383,False
-29.59607937943834,False
-31.100629300080612,False
3.7613486037627872,True
-38.19455040028191,False
22.436804954793608,True
2.1210551801536752,True
-47.27631379541216,False
-29.54005224358602,False
-13.707707184741032,False
-21.42737129389966,False
-15.015423237738364,False
-4.094050215545998,False
2.024955987393458,True
-3.2321187029404896,False
-25.485861230844144,False
2.305655919777738,True
-9.599225386593087,False
-23.08045945455339,False
10.307982446256972,True
-28.767889905917162,False
-28.318784157857507,False
-5.586771220081179,False
-9.372825182825409,False
-54.37498456848442,False
-15.778179617075772,False
2.9114214743637845,True
1.5183681060853935,True
-37.60266702554137,False
-10.532551886517062,False
-30.427994481608486,False
-19.146131962716616,False
-10.28443967144441,False
0.7709911690457645,True
-30.65385104737441,False
-27.23558304699719,False
-45.06063073564553,False
-20.79184824633969,False
-41.958156918428976,False
-39.75175733594781,False
-25.281785415828693,False
-39.645339424145746,False
-10.648329138385463,False
-52.331071784701045,False
-43.169664964834254,False
10.446651755953859,True
-6.763913760428689,False
-19.680351372509897,False
-61.26240355062944,False
2.7885079266265933,True
-2.1625484825199095,False
9.190174418568752,True
4.082410411433845,True
-19.838955511606716,False
-13.894133898121268,False
-8.71723465536968,False
-2.984168738358946,False
-3.096722595900424,False
5.745040658642893,True
-31.764362478467863,False
-23.60810105317976,False
-7.893245405767473,False
17.163227301680312,True
-25.507388890522225,False
-18.052142278948203,False
-44.449519236727085,False
-23.89384396056761,False
-14.575347702454629,False
-31.65742857254473,False
7.521399245655253,True
-24.244143566236747,False
-5.649617530881031,False
-11.06315037259483,False
-11.173620434793314,False
-50.600681782363154,False
-28.92630995414957,False
-34.60564618376232,False
-14.51469304543635,False
-16.616758197175486,False
-17.235551773692464,False
-22.661172282846984,False
-45.966632767845404,False
-14.851198987026208,False
-23.82043913081199,False
-8.411133859528107,False
-2.6325647524081184,False
-28.970762449785994,False
-4.656911393402652,False
-49.60023897126155,False
-13.27755863274967,False
-23.818749723631136,False
-25.737272981787964,False
-13.109674880485464,False
-31.115543600876457,False
-15.15409906538433,False
-33.45900748341357,False
-25.42806701744255,False
-4.289293360344626,False
-39.46057940612316,False
-83.06467452556656,False
2.3417979113107528,True
-21.816170636555984,False
-8.234141318079043,False
-2.952607029222449,False
-44.787159597733385,False
1.2086814824205092,True
-3.090449256605247,False
-21.32331019311962,False
-18.481289405997124,False
-40.36410102197155,False
7.064561636900617,True
-3.320279269623928,False
-31.895234005565083,False
-20.61326696549511,False
1.9861016306596966,True
-3.629831134011546,False
-30.59433431496449,False
9.013095251403879,True
-10.882689819470396,False
-41.851962455000994,False
-39.803650071737266,False
-30.203860705894922,False
-62.06007940216006,False
-11.730375239611153,False
-36.50254028409138,False
-30.33657192585634,False
9.667965946113632,True
-16.976947875848538,False
-0.6427084270070225,False
-23.94557507480401,False
-19.08260996422122,False
-39.7002692849542,False
-21.706493970206452,False
-36.86579663096593,False
6.170053750929235,True
-48.34756383958444,False
-31.39517624965005,False
5.0413556951467235,True
-17.566642332277652,False
-2.9160732443483433,False
-23.571737423638286,False
-58.561252627441846,False
-36.6444115506535,False
-0.1351969504581234,False
-12.557623572425598,False
-9.501955005712766,False
-25.194979430157723,False
-1.6623649075884046,False
-6.57041262625523,False
-4.096079980952837,False
6.087344865684482,True
-19.957638237594253,False
-10.657959577091486,False
-18.449402395752543,False
4.932210228247108,True
-2.9101133599986397,False
-5.90238531957646,False
-45.192890112103704,False
1.582134329163928,True
-27.11862268556082,False
-25.92997701260397,False
-5.5341231985244015,False
-33.40655603054885,False
-5.946624703470562,False
-40.677440390393485,False
-29.35801823811615,False
-4.370538960340955,False
-10.995642661402467,False
-6.640545636362329,False
-61.16036536620305,False
-36.26222596764829,False
6.146040395203183,True
-35.15098588507432,False
-7.3231147854201595,False
-47.90959023441667,False
-40.354080778681315,False
-20.160983458002946,False
-7.644841192692443,False
15.908324971205317,True
-36.44381772536734,False
1.9189044265748407,True
-28.38663510656588,False
-10.296172411509577,False
-19.126517338301923,False
-1.4087591972353515,False
-25.133039946746024,False
2.7471121004462766,True
-32.26540658546151,False
-27.307494637693864,False
-32.37888122600225,False
2.1584675129748803,True
-59.19361964804058,False
-27.00952756956056,False
-20.48246400271192,False
-42.38250490863396,False
-2.6700628002181332,False
-24.916502407376328,False
-15.158711427641357,False
-28.431414306991236,False
-32.972895728811764,False
-5.64084488686381,False
-38.16986466668678,False
-6.92455970524405,False
-14.47154204513346,False
-42.72182540591359,False
-16.061859768458667,False
-9.733862295243359,False
-1.1769629832360629,False
-22.545133100169284,False
13.23725898797905,True
-40.3547268086188,False
-7.409567877818006,False
2.429744626798634,True
2.9294380230682293,True
-17.4787372018324,False
-24.101947015818325,False
-10.942215796758592,False
2.1536546199581394,True
-15.271364879087198,False
-11.05732559372779,False
-19.50327428165785,False
-24.393702915489346,False
-38.64544544776401,False
-44.40903380854989,False
4.815624233885892,True
-4.78602862831665,False
-7.552189307335087,False
-8.502466149524441,False
-21.385771203294983,False
-10.381591030451496,False
-2.879758044699546,False
-5.132135090353035,False
-15.670067993324842,False
-23.495318886525396,False
-0.18598408947140754,False
-4.886524622015298,False
-25.69009205773878,False
-7.593699445973705,False
-21.330717589025866,False
-22.431294554037166,False
-7.723875964139367,False
4.537737079032489,True
-9.1041343142631,False
-25.53683635242548,False
-41.299171765173845,False
-9.78576689127383,False
12.775557835946046,True
-19.33176332848869,False
-3.9301549130192512,False
-15.14477270466045,False
-64.37543634702574,False
-36.23069938743599,False
-11.688232355829296,False
-27.263586270828192,False
-28.694510216710015,False
-13.35111111223928,False
-4.067246863882527,False
-11.56993454725864,False
-9.130834638748905,False
-5.0515510253557565,False
-19.466332043617395,False
-4.1564586586289565,False
-25.766143983035775,False
-18.55669700153693,False
-39.385230401427044,False
-3.939738177009115,False
-20.171578107422633,False
-3.6807931656795176,False
-14.802706546601119,False
-31.73512550235951,False
-24.80767724826172,False
-8.292266809499196,False
-22.93699531514755,False
-23.37591530019923,False
-0.6720982437865395,False
-31.167939831236687,False
-9.420150407510537,False
-5.313720389610388,False
-13.848603754055986,False
-11.440840714865278,False
0.18256279770780282,True
-37.64845196908106,False
-28.577846876002972,False
-0.7229688366383868,False
-16.08637859665919,False
-11.529762053597477,False
-16.637709460401013,False
-40.50415212433016,False
-19.379553756230127,False
-39.73261833325089,False
-14.113884689111167,False
2.7228732027317655,True
-35.70001082020817,False
-6.9405893819993665,False
-18.70747935398811,False
-12.974316098274478,False
-18.7335142884358,False
-9.538443199941032,False
-31.325632096368956,False
-17.114781165763613,False
-18.918515900830556,False
-20.412086704654726,False
-23.805085357327187,False
4.038797832603379,True
-13.911236660728168,False
2.956238535913421,True
-34.444908271265675,False
-20.490792426148627,False
-11.091816590551126,False
-3.742881830340618,False
10.037460753231393,True
-38.15850217248381,False
-10.92110881787638,False
-17.765661499154724,False
-20.6279573982216,False
-27.6528823582645,False
-22.457683767956127,False
-10.151711752576695,False
0.2790212999008972,True
-14.445444384824246,False
13.946384050364436,True
-4.9123478040802375,False
-23.672299049533656,False
-25.962689551004274,False
-14.838021392059492,False
-23.527318279542985,False
-20.278609524971323,False
24.77595394966828,True
-15.36354695168962,False
-16.284303473246254,False
-15.599404314079834,False
-10.881572976052968,False
-15.398878661444805,False
-44.918088020922575,False
-17.16507661606618,False
2.281127102623145,True
-51.59325543309738,False
-24.02720101433771,False
-7.290424778952758,False
-20.054654210547707,False
10.477623879679882,True
-10.730780937196737,False
-16.685207361807855,False
-60.53880428896456,False
-0.8410460587279474,False
-53.81376308066848,False
-4.546632144960036,False
6.650681033229006,True
-17.409044665840533,False
-30.682141371577508,False
-23.025329586028054,False
13.514598129472333,True
-40.47484878577609,False
6.516002019400638,True
-22.08029114926645,False
-35.124157808535,False
-28.95756179269344,False
-29.625105098588794,False
-33.68843867334621,False
-50.16228856727712,False
-3.696042926260226,False
-7.268354150041624,False
-18.367840058302363,False
-14.995814127378193,False
0.039834606398184036,True
-14.322690070330466,False
-7.884289542722691,False
6.1502214202964325,True
-7.735250591058897,False
-14.716122849004723,False
-20.61328962938926,False
-16.186280197497396,False
-28.024876421428417,False
-17.64944238234063,False
-12.72866961872046,False
-20.031012764951488,False
-27.292888372413625,False
-20.764068282376623,False
-15.591966784251806,False
-45.10414079703317,False
-14.170484690125576,False
-20.50723435100166,False
-11.69485522965465,False
-41.92795248570178,False
-30.769172436939556,False
-30.807865630169793,False
-6.074920146986571,False
-45.33667818813726,False
-17.128285283705313,False
4.325615320678541,True
-8.470312788953255,False
-2.521674492832034,False
2.7259445291988627,True
-23.362635196701778,False
-34.499057724776634,False
-11.81234951337986,False
-8.37038438431529,False
-28.95971239594308,False
-8.756261567501419,False
-30.934283922842212,False
-32.52753184558135,False
7.5248630816903805,True
8.297817491346507,True
-22.02988042863347,False
-25.915662012485633,False
-20.216999103956145,False
-65.7447383927593,False
-3.510557844088577,False
-81.96368246153567,False
17.29023160719434,True
-22.015736063815396,False
-14.041882893163848,False
-21.83201638867922,False
-31.596012360364384,False
-37.412991386182604,False
-22.896789710383633,False
-25.94699213763442,False
-17.636028830623466,False
-10.494393720820838,False
-23.659894433152974,False
-8.81970968096239,False
3.895849564372817,True
-40.124143681548674,False
-1.6395696890879172,False
-28.18792406391788,False
-54.791402701222545,False
-48.66799174940334,False
8.796661714850892,True
-11.162133899410605,False
-9.89238014281398,False
-51.47990667243816,False
-11.361450963095308,False
-39.010442700920244,False
-2.0723422911551346,False
-36.42848903502911,False
-5.0117845642591945,False
-20.008136345298293,False
-14.494938400454252,False
-23.517214269508262,False
1.241094119548702,True
-25.281208867711165,False
-23.408701057289186,False
-28.00563303020124,False
-10.670715946822241,False
-35.86235125583531,False
-30.550348140024237,False
-21.826728686001054,False
4.199242436829419,True
-6.230258661573828,False
-47.197288508871196,False
-22.528361506047144,False
-6.793971321486339,False
-41.2309908131795,False
-38.023056111053975,False
-34.95162814387559,False
-3.9381819995599763,False
-17.09493257288166,False
-17.541103820249692,False
-13.510274109658212,False
-4.204861842187256,False
-13.428731448897661,False
-47.41233053705718,False
14.486841014849542,True
-26.57554761417031,False
2.3231925424587168,True
-43.3893405114852,False
-52.74810580466459,False
-14.05465335713708,False
-48.13638146652101,False
-35.97385368796974,False
7.626029343021088,True
-20.404355966817935,False
19.301964854628753,True
-38.91622618127912,False
18.335705228906043,True
17.62384288328627,True
